Dato;Time;Elspot Price, DKK/MWh;
;;DK-West;DK-East
2013-01-05;11;273.78;273.78
2013-01-05;12;274.08;274.08
2013-01-05;13;272.44;272.44
2013-01-05;14;269.46;269.46
2013-01-05;15;269.61;269.61
2013-01-05;16;274.38;274.38
2013-01-05;17;284.30;284.30
2013-01-05;18;347.47;347.47
2013-01-05;19;302.79;302.79
2013-01-05;20;275.65;275.65
2013-01-05;21;270.35;270.35
2013-01-05;22;267.59;267.59
2013-01-05;23;266.25;266.25
2013-01-05;24;264.31;264.31
2013-01-06;1;244.49;260.15
2013-01-06;2;238.82;246.65
2013-01-06;3;240.54;240.54
2013-01-06;4;241.73;241.73
2013-01-06;5;242.03;242.03
2013-01-06;6;244.64;244.64
2013-01-06;7;248.14;248.14
2013-01-06;8;245.91;245.91
2013-01-06;9;250.98;250.98
2013-01-06;10;255.45;255.45
2013-01-06;11;260.75;261.12
2013-01-06;12;268.36;267.98
2013-01-06;13;268.13;266.94
2013-01-06;14;260.00;261.27
2013-01-06;15;259.93;259.93
2013-01-06;16;262.39;262.39
2013-01-06;17;239.42;268.13
2013-01-06;18;278.65;278.65
2013-01-06;19;298.71;298.71
2013-01-06;20;285.29;285.29
2013-01-06;21;275.67;275.67
2013-01-06;22;268.95;268.95
2013-01-06;23;270.89;268.28
2013-01-06;24;257.77;260.38
2013-01-07;1;260.75;260.75
2013-01-07;2;251.35;251.35
2013-01-07;3;247.03;247.03
2013-01-07;4;248.07;248.07
2013-01-07;5;225.02;254.93
2013-01-07;6;223.01;267.54
2013-01-07;7;347.19;302.67
2013-01-07;8;462.35;462.35
2013-01-07;9;475.40;475.40
2013-01-07;10;484.35;484.35
2013-01-07;11;478.76;478.76
2013-01-07;12;477.34;477.34
2013-01-07;13;473.76;473.76
2013-01-07;14;467.28;467.28
2013-01-07;15;467.13;467.13
2013-01-07;16;454.67;454.67
2013-01-07;17;453.78;453.78
2013-01-07;18;533.06;533.06
2013-01-07;19;365.76;365.76
2013-01-07;20;291.93;291.93
2013-01-07;21;283.80;283.80
2013-01-07;22;279.32;279.32
2013-01-07;23;272.16;272.16
2013-01-07;24;265.15;265.15
2013-01-08;1;264.33;264.33
2013-01-08;2;261.12;261.12
2013-01-08;3;259.78;259.78
2013-01-08;4;259.85;259.85
2013-01-08;5;262.61;262.61
2013-01-08;6;270.44;271.11
2013-01-08;7;294.38;293.79
2013-01-08;8;370.09;370.09
2013-01-08;9;388.81;388.81
2013-01-08;10;390.00;390.00
2013-01-08;11;390.30;390.30
2013-01-08;12;390.15;390.15
2013-01-08;13;371.35;371.35
2013-01-08;14;390.15;390.15
2013-01-08;15;370.83;370.83
2013-01-08;16;370.09;370.09
2013-01-08;17;406.33;406.33
2013-01-08;18;514.03;514.03
2013-01-08;19;494.34;494.34
2013-01-08;20;390.37;390.37
2013-01-08;21;347.04;347.04
2013-01-08;22;293.19;293.19
2013-01-08;23;284.99;284.99
2013-01-08;24;269.40;269.40
2013-01-09;1;272.05;272.05
2013-01-09;2;267.80;267.80
2013-01-09;3;264.07;264.07
2013-01-09;4;266.53;266.53
2013-01-09;5;267.87;267.87
2013-01-09;6;278.02;278.02
2013-01-09;7;293.90;293.90
2013-01-09;8;319.56;319.56
2013-01-09;9;335.16;335.16
2013-01-09;10;319.56;319.56
2013-01-09;11;310.39;310.39
2013-01-09;12;306.36;306.36
2013-01-09;13;303.97;303.97
2013-01-09;14;310.32;310.32
2013-01-09;15;305.54;305.54
2013-01-09;16;310.99;310.99
2013-01-09;17;331.43;331.43
2013-01-09;18;329.64;329.64
2013-01-09;19;315.09;315.09
2013-01-09;20;299.42;299.42
2013-01-09;21;291.14;291.14
2013-01-09;22;283.09;283.09
2013-01-09;23;274.21;273.69
2013-01-09;24;262.35;262.87
2013-01-10;1;260.28;260.28
2013-01-10;2;256.47;256.47
2013-01-10;3;245.96;245.96
2013-01-10;4;248.12;248.12
2013-01-10;5;254.09;254.09
2013-01-10;6;252.97;276.62
2013-01-10;7;284.60;289.60
2013-01-10;8;355.99;355.99
2013-01-10;9;340.10;340.10
2013-01-10;10;325.33;325.33
2013-01-10;11;316.98;316.98
2013-01-10;12;315.71;315.71
2013-01-10;13;316.60;316.60
2013-01-10;14;323.09;323.09
2013-01-10;15;331.67;331.67
2013-01-10;16;341.52;341.52
2013-01-10;17;385.23;385.23
2013-01-10;18;388.14;388.14
2013-01-10;19;329.28;329.28
2013-01-10;20;312.95;312.95
2013-01-10;21;302.20;302.20
2013-01-10;22;296.09;296.09
2013-01-10;23;289.37;289.37
2013-01-10;24;278.56;278.56
2013-01-11;1;276.02;276.02
2013-01-11;2;269.60;269.60
2013-01-11;3;266.92;266.92
2013-01-11;4;263.41;263.41
2013-01-11;5;264.08;264.08
2013-01-11;6;284.23;284.23
2013-01-11;7;303.17;303.17
2013-01-11;8;358.98;358.98
2013-01-11;9;409.78;409.78
2013-01-11;10;362.48;362.48
2013-01-11;11;349.13;349.13
2013-01-11;12;335.25;335.25
2013-01-11;13;333.98;333.98
2013-01-11;14;328.46;328.46
2013-01-11;15;336.82;336.82
2013-01-11;16;340.25;340.25
2013-01-11;17;392.99;392.99
2013-01-11;18;403.06;403.06
2013-01-11;19;337.86;337.86
2013-01-11;20;317.05;317.05
2013-01-11;21;301.91;301.91
2013-01-11;22;295.71;295.71
2013-01-11;23;289.75;289.75
2013-01-11;24;280.79;280.79
2013-01-12;1;283.05;283.05
2013-01-12;2;279.91;279.91
2013-01-12;3;275.29;275.29
2013-01-12;4;275.89;275.89
2013-01-12;5;274.99;274.99
2013-01-12;6;277.83;277.83
2013-01-12;7;282.75;282.75
2013-01-12;8;288.12;288.12
2013-01-12;9;292.97;292.97
2013-01-12;10;302.22;302.22
2013-01-12;11;307.52;307.52
2013-01-12;12;309.61;309.61
2013-01-12;13;307.59;307.59
2013-01-12;14;305.50;305.50
2013-01-12;15;305.50;305.50
2013-01-12;16;322.07;322.07
2013-01-12;17;350.49;350.49
2013-01-12;18;425.39;425.39
2013-01-12;19;484.40;484.40
2013-01-12;20;318.34;318.34
2013-01-12;21;303.94;303.94
2013-01-12;22;297.00;297.00
2013-01-12;23;294.98;294.98
2013-01-12;24;283.72;283.72
2013-01-13;1;288.70;288.70
2013-01-13;2;286.23;286.23
2013-01-13;3;282.80;282.80
2013-01-13;4;274.67;274.67
2013-01-13;5;275.12;275.12
2013-01-13;6;278.70;278.70
2013-01-13;7;278.25;278.25
2013-01-13;8;281.16;281.16
2013-01-13;9;282.21;282.21
2013-01-13;10;286.98;286.98
2013-01-13;11;291.91;291.91
2013-01-13;12;296.61;296.61
2013-01-13;13;295.11;295.11
2013-01-13;14;291.38;291.38
2013-01-13;15;290.79;290.79
2013-01-13;16;294.74;294.74
2013-01-13;17;301.38;301.38
2013-01-13;18;331.15;331.15
2013-01-13;19;356.15;356.15
2013-01-13;20;335.03;335.03
2013-01-13;21;303.17;303.17
2013-01-13;22;295.79;295.79
2013-01-13;23;295.93;295.93
2013-01-13;24;283.70;283.70
2013-01-14;1;275.27;275.27
2013-01-14;2;273.40;273.40
2013-01-14;3;273.18;273.18
2013-01-14;4;274.82;274.82
2013-01-14;5;281.31;281.31
2013-01-14;6;273.62;288.17
2013-01-14;7;330.26;316.68
2013-01-14;8;453.38;453.38
2013-01-14;9;463.15;463.15
2013-01-14;10;462.56;462.56
2013-01-14;11;468.15;468.15
2013-01-14;12;471.51;471.51
2013-01-14;13;450.25;450.25
2013-01-14;14;445.10;445.10
2013-01-14;15;427.26;427.26
2013-01-14;16;422.04;422.04
2013-01-14;17;429.20;429.20
2013-01-14;18;528.00;528.00
2013-01-14;19;538.00;538.00
2013-01-14;20;426.14;426.14
2013-01-14;21;325.48;325.48
2013-01-14;22;310.78;310.78
2013-01-14;23;302.05;302.05
2013-01-14;24;283.70;283.70
2013-01-15;1;289.08;289.08
2013-01-15;2;281.99;281.99
2013-01-15;3;275.50;275.50
2013-01-15;4;282.89;282.89
2013-01-15;5;285.95;285.95
2013-01-15;6;283.56;293.71
2013-01-15;7;329.08;318.86
2013-01-15;8;464.52;464.52
2013-01-15;9;480.56;480.56
2013-01-15;10;471.60;471.60
2013-01-15;11;466.53;466.53
2013-01-15;12;409.52;409.52
2013-01-15;13;384.15;384.15
2013-01-15;14;421.53;421.53
2013-01-15;15;439.44;439.44
2013-01-15;16;460.19;460.19
2013-01-15;17;481.23;481.23
2013-01-15;18;529.21;529.21
2013-01-15;19;416.76;416.76
2013-01-15;20;352.43;352.43
2013-01-15;21;323.71;323.71
2013-01-15;22;311.24;311.24
2013-01-15;23;302.59;302.59
2013-01-15;24;289.68;289.68
2013-01-16;1;291.01;291.01
2013-01-16;2;283.47;283.47
2013-01-16;3;278.92;278.92
2013-01-16;4;283.25;283.25
2013-01-16;5;286.83;286.83
2013-01-16;6;289.67;301.16
2013-01-16;7;343.47;331.90
2013-01-16;8;468.97;468.97
2013-01-16;9;508.89;508.89
2013-01-16;10;538.37;538.37
2013-01-16;11;539.56;539.56
2013-01-16;12;393.24;393.24
2013-01-16;13;432.64;432.64
2013-01-16;14;473.68;473.68
2013-01-16;15;437.49;437.49
2013-01-16;16;432.64;432.64
2013-01-16;17;439.65;439.65
2013-01-16;18;521.80;521.80
2013-01-16;19;448.01;448.01
2013-01-16;20;377.42;377.42
2013-01-16;21;321.60;321.60
2013-01-16;22;312.57;312.57
2013-01-16;23;308.77;301.98
2013-01-16;24;282.80;289.59
2013-01-17;1;294.07;294.07
2013-01-17;2;291.24;291.24
2013-01-17;3;290.49;290.49
2013-01-17;4;292.73;292.73
2013-01-17;5;295.86;295.86
2013-01-17;6;303.62;303.62
2013-01-17;7;326.98;326.98
2013-01-17;8;459.50;459.50
2013-01-17;9;465.77;465.77
2013-01-17;10;447.12;447.12
2013-01-17;11;433.83;433.83
2013-01-17;12;431.89;431.89
2013-01-17;13;436.67;436.67
2013-01-17;14;467.26;467.26
2013-01-17;15;461.97;461.97
2013-01-17;16;462.19;462.19
2013-01-17;17;464.88;464.88
2013-01-17;18;543.45;543.45
2013-01-17;19;642.25;642.25
2013-01-17;20;457.41;457.41
2013-01-17;21;363.10;363.10
2013-01-17;22;342.95;342.95
2013-01-17;23;322.95;315.71
2013-01-17;24;294.30;301.54
2013-01-18;1;296.69;296.69
2013-01-18;2;290.35;290.35
2013-01-18;3;288.19;288.19
2013-01-18;4;291.10;291.10
2013-01-18;5;292.59;292.59
2013-01-18;6;283.78;301.92
2013-01-18;7;352.58;334.45
2013-01-18;8;465.93;465.93
2013-01-18;9;496.68;496.68
2013-01-18;10;484.66;484.66
2013-01-18;11;457.05;457.05
2013-01-18;12;372.58;372.58
2013-01-18;13;361.24;361.24
2013-01-18;14;352.06;352.06
2013-01-18;15;353.18;353.18
2013-01-18;16;357.96;357.96
2013-01-18;17;407.43;407.43
2013-01-18;18;464.14;464.14
2013-01-18;19;387.13;387.13
2013-01-18;20;329.53;329.53
2013-01-18;21;313.18;313.18
2013-01-18;22;301.69;301.69
2013-01-18;23;292.44;292.44
2013-01-18;24;288.71;288.71
2013-01-19;1;252.16;252.16
2013-01-19;2;251.34;251.34
2013-01-19;3;244.70;244.70
2013-01-19;4;245.22;245.22
2013-01-19;5;241.86;241.86
2013-01-19;6;242.53;242.53
2013-01-19;7;236.94;236.94
2013-01-19;8;281.27;281.27
2013-01-19;9;284.03;289.92
2013-01-19;10;310.00;304.10
2013-01-19;11;310.15;310.15
2013-01-19;12;312.91;312.91
2013-01-19;13;310.44;310.44
2013-01-19;14;306.04;306.04
2013-01-19;15;299.18;299.18
2013-01-19;16;300.22;300.22
2013-01-19;17;311.19;311.19
2013-01-19;18;362.91;362.91
2013-01-19;19;345.44;345.44
2013-01-19;20;327.09;312.31
2013-01-19;21;283.58;298.43
2013-01-19;22;291.04;291.04
2013-01-19;23;287.01;287.01
2013-01-19;24;275.74;275.74
2013-01-20;1;267.84;267.84
2013-01-20;2;243.28;243.28
2013-01-20;3;232.99;232.99
2013-01-20;4;226.94;226.94
2013-01-20;5;225.82;225.82
2013-01-20;6;222.76;222.76
2013-01-20;7;267.09;267.09
2013-01-20;8;275.00;278.13
2013-01-20;9;283.28;283.28
2013-01-20;10;288.21;288.21
2013-01-20;11;294.78;294.78
2013-01-20;12;299.40;299.40
2013-01-20;13;296.79;296.49
2013-01-20;14;286.42;286.72
2013-01-20;15;281.12;281.12
2013-01-20;16;284.03;284.03
2013-01-20;17;294.25;294.25
2013-01-20;18;298.88;299.40
2013-01-20;19;303.96;303.96
2013-01-20;20;297.31;297.31
2013-01-20;21;288.73;290.67
2013-01-20;22;264.85;282.39
2013-01-20;23;276.34;276.34
2013-01-20;24;233.43;233.43
2013-01-21;1;199.40;199.40
2013-01-21;2;218.28;218.28
2013-01-21;3;163.51;163.51
2013-01-21;4;163.88;163.88
2013-01-21;5;217.91;217.91
2013-01-21;6;218.51;218.51
2013-01-21;7;279.70;297.99
2013-01-21;8;323.13;327.46
2013-01-21;9;311.64;342.39
2013-01-21;10;310.52;329.25
2013-01-21;11;310.15;321.27
2013-01-21;12;307.54;318.88
2013-01-21;13;307.61;319.63
2013-01-21;14;306.64;321.12
2013-01-21;15;304.40;320.52
2013-01-21;16;304.78;323.51
2013-01-21;17;307.31;349.78
2013-01-21;18;315.00;373.58
2013-01-21;19;312.09;328.73
2013-01-21;20;308.36;318.96
2013-01-21;21;307.76;308.06
2013-01-21;22;302.24;302.24
2013-01-21;23;295.60;295.60
2013-01-21;24;272.76;272.76
2013-01-22;1;252.16;252.16
2013-01-22;2;246.86;246.86
2013-01-22;3;255.74;255.74
2013-01-22;4;247.98;247.98
2013-01-22;5;246.86;246.86
2013-01-22;6;251.86;251.86
2013-01-22;7;284.18;300.44
2013-01-22;8;403.35;403.35
2013-01-22;9;472.76;472.76
2013-01-22;10;378.43;378.43
2013-01-22;11;359.17;359.17
2013-01-22;12;351.26;351.26
2013-01-22;13;339.62;339.62
2013-01-22;14;350.22;350.22
2013-01-22;15;351.04;351.04
2013-01-22;16;395.82;395.82
2013-01-22;17;453.20;453.20
2013-01-22;18;560.14;560.14
2013-01-22;19;606.93;606.93
2013-01-22;20;491.79;491.79
2013-01-22;21;331.56;331.56
2013-01-22;22;320.89;320.89
2013-01-22;23;304.10;304.10
2013-01-22;24;295.74;295.74
2013-01-23;1;295.16;295.16
2013-01-23;2;285.76;285.76
2013-01-23;3;282.55;282.55
2013-01-23;4;285.31;285.31
2013-01-23;5;284.64;289.64
2013-01-23;6;306.13;301.13
2013-01-23;7;349.57;349.57
2013-01-23;8;508.23;508.23
2013-01-23;9;558.98;558.98
2013-01-23;10;559.58;559.58
2013-01-23;11;565.62;565.62
2013-01-23;12;554.13;554.13
2013-01-23;13;492.04;492.04
2013-01-23;14;480.77;480.77
2013-01-23;15;459.65;459.65
2013-01-23;16;437.41;437.41
2013-01-23;17;448.68;448.68
2013-01-23;18;558.98;558.98
2013-01-23;19;735.18;735.18
2013-01-23;20;563.16;563.16
2013-01-23;21;340.54;340.54
2013-01-23;22;321.73;321.73
2013-01-23;23;306.58;306.58
2013-01-23;24;300.39;300.39
2013-01-24;1;303.27;303.27
2013-01-24;2;298.65;298.65
2013-01-24;3;292.45;292.45
2013-01-24;4;296.03;296.03
2013-01-24;5;293.87;293.87
2013-01-24;6;307.53;307.53
2013-01-24;7;376.85;376.33
2013-01-24;8;510.65;511.17
2013-01-24;9;529.16;529.16
2013-01-24;10;551.40;551.40
2013-01-24;11;547.67;547.67
2013-01-24;12;541.92;541.92
2013-01-24;13;516.85;516.85
2013-01-24;14;478.79;478.79
2013-01-24;15;473.79;473.79
2013-01-24;16;449.39;449.39
2013-01-24;17;490.28;490.28
2013-01-24;18;575.65;575.65
2013-01-24;19;596.54;596.54
2013-01-24;20;559.46;559.46
2013-01-24;21;450.13;450.13
2013-01-24;22;402.67;402.67
2013-01-24;23;327.45;327.45
2013-01-24;24;299.69;299.69
2013-01-25;1;300.19;300.19
2013-01-25;2;293.17;293.17
2013-01-25;3;291.46;291.46
2013-01-25;4;292.28;292.28
2013-01-25;5;296.83;296.83
2013-01-25;6;306.23;306.23
2013-01-25;7;392.04;392.04
2013-01-25;8;468.30;468.30
2013-01-25;9;519.94;519.94
2013-01-25;10;521.58;521.58
2013-01-25;11;507.18;507.18
2013-01-25;12;498.37;498.37
2013-01-25;13;452.19;452.19
2013-01-25;14;411.00;411.00
2013-01-25;15;377.72;377.72
2013-01-25;16;378.24;378.24
2013-01-25;17;411.00;411.00
2013-01-25;18;464.72;464.72
2013-01-25;19;430.17;430.17
2013-01-25;20;330.18;330.18
2013-01-25;21;307.80;307.80
2013-01-25;22;301.38;301.38
2013-01-25;23;291.76;291.76
2013-01-25;24;271.76;271.76
2013-01-26;1;267.21;267.21
2013-01-26;2;244.98;244.98
2013-01-26;3;239.46;239.46
2013-01-26;4;239.23;239.23
2013-01-26;5;237.74;237.74
2013-01-26;6;234.16;234.16
2013-01-26;7;238.71;238.71
2013-01-26;8;225.13;225.13
2013-01-26;9;259.75;267.36
2013-01-26;10;282.36;282.36
2013-01-26;11;288.33;288.33
2013-01-26;12;288.63;288.63
2013-01-26;13;284.45;284.45
2013-01-26;14;281.99;281.99
2013-01-26;15;279.45;279.45
2013-01-26;16;282.66;282.66
2013-01-26;17;290.72;290.72
2013-01-26;18;301.32;301.32
2013-01-26;19;297.14;297.14
2013-01-26;20;291.69;291.69
2013-01-26;21;289.00;284.38
2013-01-26;22;268.93;273.56
2013-01-26;23;276.17;276.17
2013-01-26;24;269.53;269.53
2013-01-27;1;248.63;248.63
2013-01-27;2;234.45;234.45
2013-01-27;3;231.39;231.39
2013-01-27;4;220.12;220.12
2013-01-27;5;213.56;213.56
2013-01-27;6;188.86;188.86
2013-01-27;7;210.20;210.20
2013-01-27;8;221.69;221.69
2013-01-27;9;210.27;210.27
2013-01-27;10;243.55;243.55
2013-01-27;11;269.37;269.37
2013-01-27;12;272.28;272.28
2013-01-27;13;245.72;245.72
2013-01-27;14;211.62;211.62
2013-01-27;15;185.20;185.20
2013-01-27;16;113.34;113.34
2013-01-27;17;188.11;277.13
2013-01-27;18;270.86;283.03
2013-01-27;19;287.35;287.35
2013-01-27;20;283.70;283.70
2013-01-27;21;269.30;269.30
2013-01-27;22;248.25;248.25
2013-01-27;23;266.54;266.54
2013-01-27;24;238.93;238.93
2013-01-28;1;228.55;228.55
2013-01-28;2;231.69;231.69
2013-01-28;3;231.02;231.02
2013-01-28;4;229.38;229.38
2013-01-28;5;217.06;217.06
2013-01-28;6;238.85;238.85
2013-01-28;7;282.88;282.88
2013-01-28;8;296.31;296.31
2013-01-28;9;299.67;299.67
2013-01-28;10;298.02;298.02
2013-01-28;11;295.93;295.93
2013-01-28;12;293.77;293.77
2013-01-28;13;291.91;291.91
2013-01-28;14;291.53;291.53
2013-01-28;15;291.61;291.61
2013-01-28;16;291.98;291.98
2013-01-28;17;294.44;294.44
2013-01-28;18;298.32;298.32
2013-01-28;19;296.46;296.46
2013-01-28;20;290.86;290.86
2013-01-28;21;288.40;281.91
2013-01-28;22;261.91;268.40
2013-01-28;23;247.81;247.81
2013-01-28;24;161.10;161.10
2013-01-29;1;183.22;183.22
2013-01-29;2;78.55;78.55
2013-01-29;3;63.04;63.04
2013-01-29;4;63.49;63.49
2013-01-29;5;61.99;61.99
2013-01-29;6;77.51;77.51
2013-01-29;7;241.04;268.41
2013-01-29;8;279.31;279.31
2013-01-29;9;283.04;283.04
2013-01-29;10;283.33;283.33
2013-01-29;11;283.19;283.19
2013-01-29;12;286.54;286.54
2013-01-29;13;286.02;286.02
2013-01-29;14;290.57;290.57
2013-01-29;15;293.11;293.11
2013-01-29;16;294.15;294.15
2013-01-29;17;296.09;296.09
2013-01-29;18;317.80;317.80
2013-01-29;19;298.55;298.55
2013-01-29;20;294.30;294.30
2013-01-29;21;290.12;290.12
2013-01-29;22;293.78;282.07
2013-01-29;23;258.34;270.06
2013-01-29;24;227.61;227.61
2013-01-30;1;172.08;172.08
2013-01-30;2;102.79;102.79
2013-01-30;3;77.20;77.20
2013-01-30;4;74.89;74.89
2013-01-30;5;74.81;74.81
2013-01-30;6;78.02;78.02
2013-01-30;7;251.07;265.24
2013-01-30;8;294.63;280.46
2013-01-30;9;282.17;282.17
2013-01-30;10;279.79;279.79
2013-01-30;11;279.71;279.71
2013-01-30;12;278.44;278.44
2013-01-30;13;275.91;275.91
2013-01-30;14;273.00;273.00
2013-01-30;15;271.36;271.36
2013-01-30;16;271.81;271.81
2013-01-30;17;275.91;275.91
2013-01-30;18;281.80;281.80
2013-01-30;19;276.51;276.51
2013-01-30;20;275.31;275.31
2013-01-30;21;270.54;270.54
2013-01-30;22;211.76;218.40
2013-01-30;23;113.38;113.38
2013-01-30;24;48.11;48.11
2013-01-31;1;-0.22;-0.22
2013-01-31;2;-0.15;-0.15
2013-01-31;3;-0.52;-0.52
2013-01-31;4;-0.30;-0.30
2013-01-31;5;51.62;51.62
2013-01-31;6;62.66;62.66
2013-01-31;7;209.47;209.47
2013-01-31;8;275.71;275.71
2013-01-31;9;277.57;277.57
2013-01-31;10;274.44;274.44
2013-01-31;11;273.47;273.47
2013-01-31;12;268.62;270.78
2013-01-31;13;256.61;269.37
2013-01-31;14;271.31;271.31
2013-01-31;15;273.47;273.47
2013-01-31;16;276.75;276.75
2013-01-31;17;280.48;280.48
2013-01-31;18;288.16;288.16
2013-01-31;19;286.90;286.90
2013-01-31;20;279.51;279.51
2013-01-31;21;273.54;273.54
2013-01-31;22;272.72;272.72
2013-01-31;23;267.13;267.13
2013-01-31;24;258.40;258.40
2013-02-01;1;187.49;187.49
2013-02-01;2;191.44;191.44
2013-02-01;3;186.52;186.52
2013-02-01;4;224.19;224.19
2013-02-01;5;219.87;219.87
2013-02-01;6;265.15;265.15
2013-02-01;7;274.93;274.93
2013-02-01;8;282.76;287.09
2013-02-01;9;309.54;305.22
2013-02-01;10;313.05;313.05
2013-02-01;11;315.14;315.14
2013-02-01;12;307.53;307.53
2013-02-01;13;298.20;298.20
2013-02-01;14;296.41;296.41
2013-02-01;15;292.61;292.61
2013-02-01;16;293.50;293.50
2013-02-01;17;300.22;300.22
2013-02-01;18;330.29;330.29
2013-02-01;19;313.13;313.13
2013-02-01;20;297.23;297.23
2013-02-01;21;288.95;288.95
2013-02-01;22;283.58;283.58
2013-02-01;23;282.01;282.01
2013-02-01;24;272.39;272.39
2013-02-02;1;275.69;275.69
2013-02-02;2;267.33;267.33
2013-02-02;3;253.61;253.61
2013-02-02;4;248.46;248.46
2013-02-02;5;248.68;248.68
2013-02-02;6;258.61;258.61
2013-02-02;7;260.40;260.40
2013-02-02;8;263.31;263.31
2013-02-02;9;273.08;273.08
2013-02-02;10;282.56;282.56
2013-02-02;11;285.47;285.47
2013-02-02;12;284.12;284.12
2013-02-02;13;280.32;280.32
2013-02-02;14;273.98;273.98
2013-02-02;15;255.62;265.62
2013-02-02;16;263.31;267.63
2013-02-02;17;262.26;274.27
2013-02-02;18;300.01;288.00
2013-02-02;19;292.03;292.03
2013-02-02;20;287.18;287.18
2013-02-02;21;275.24;275.24
2013-02-02;22;263.90;263.90
2013-02-02;23;268.68;268.68
2013-02-02;24;258.01;258.01
2013-02-03;1;265.13;265.13
2013-02-03;2;234.47;234.47
2013-02-03;3;229.92;229.92
2013-02-03;4;233.20;233.20
2013-02-03;5;239.47;239.47
2013-02-03;6;258.34;258.34
2013-02-03;7;261.25;261.25
2013-02-03;8;262.74;262.74
2013-02-03;9;266.33;266.33
2013-02-03;10;275.05;275.05
2013-02-03;11;278.49;278.49
2013-02-03;12;278.56;278.56
2013-02-03;13;272.89;272.89
2013-02-03;14;254.02;264.31
2013-02-03;15;234.99;264.91
2013-02-03;16;231.71;267.67
2013-02-03;17;229.47;274.76
2013-02-03;18;274.01;279.31
2013-02-03;19;281.32;281.32
2013-02-03;20;254.31;277.74
2013-02-03;21;240.96;274.68
2013-02-03;22;203.14;271.55
2013-02-03;23;201.35;201.35
2013-02-03;24;124.43;124.43
2013-02-04;1;210.82;210.82
2013-02-04;2;141.59;141.59
2013-02-04;3;167.70;167.70
2013-02-04;4;194.63;194.63
2013-02-04;5;211.79;211.79
2013-02-04;6;254.02;269.91
2013-02-04;7;301.84;285.95
2013-02-04;8;295.35;295.35
2013-02-04;9;300.94;300.94
2013-02-04;10;294.90;296.17
2013-02-04;11;292.88;292.88
2013-02-04;12;286.39;286.39
2013-02-04;13;280.87;280.87
2013-02-04;14;243.12;277.14
2013-02-04;15;222.31;276.25
2013-02-04;16;213.73;276.47
2013-02-04;17;217.69;278.19
2013-02-04;18;260.81;281.47
2013-02-04;19;280.80;280.80
2013-02-04;20;275.58;275.58
2013-02-04;21;220.67;267.82
2013-02-04;22;196.72;196.72
2013-02-04;23;142.34;142.34
2013-02-04;24;65.57;65.57
2013-02-05;1;84.14;84.14
2013-02-05;2;78.02;78.02
2013-02-05;3;64.30;64.30
2013-02-05;4;65.42;65.42
2013-02-05;5;54.23;54.23
2013-02-05;6;149.63;149.63
2013-02-05;7;237.35;271.74
2013-02-05;8;294.34;287.33
2013-02-05;9;289.72;289.72
2013-02-05;10;287.33;287.33
2013-02-05;11;283.75;283.75
2013-02-05;12;281.29;281.29
2013-02-05;13;246.01;280.62
2013-02-05;14;245.86;280.32
2013-02-05;15;273.31;280.02
2013-02-05;16;284.35;284.35
2013-02-05;17;295.02;295.02
2013-02-05;18;309.19;309.19
2013-02-05;19;297.78;297.78
2013-02-05;20;293.97;293.97
2013-02-05;21;287.85;287.85
2013-02-05;22;280.17;280.17
2013-02-05;23;292.78;275.55
2013-02-05;24;239.07;256.30
2013-02-06;1;259.14;259.14
2013-02-06;2;258.32;258.32
2013-02-06;3;251.30;251.30
2013-02-06;4;253.17;253.17
2013-02-06;5;253.84;253.84
2013-02-06;6;237.88;260.93
2013-02-06;7;310.83;287.85
2013-02-06;8;325.67;325.67
2013-02-06;9;330.52;330.52
2013-02-06;10;321.87;321.87
2013-02-06;11;319.33;319.33
2013-02-06;12;308.67;308.67
2013-02-06;13;302.85;302.85
2013-02-06;14;302.85;302.85
2013-02-06;15;302.25;302.25
2013-02-06;16;302.47;302.47
2013-02-06;17;310.01;310.01
2013-02-06;18;327.99;340.22
2013-02-06;19;310.68;310.83
2013-02-06;20;301.80;305.09
2013-02-06;21;293.15;293.15
2013-02-06;22;285.91;285.91
2013-02-06;23;273.83;273.83
2013-02-06;24;264.51;264.51
2013-02-07;1;267.11;267.11
2013-02-07;2;259.88;259.88
2013-02-07;3;254.43;254.43
2013-02-07;4;261.67;261.67
2013-02-07;5;267.49;267.49
2013-02-07;6;254.28;280.39
2013-02-07;7;329.10;302.92
2013-02-07;8;330.00;330.00
2013-02-07;9;358.41;358.41
2013-02-07;10;334.25;334.25
2013-02-07;11;327.01;327.01
2013-02-07;12;311.65;311.65
2013-02-07;13;310.00;310.00
2013-02-07;14;307.32;307.32
2013-02-07;15;309.18;309.18
2013-02-07;16;308.51;308.51
2013-02-07;17;312.47;312.47
2013-02-07;18;400.41;400.41
2013-02-07;19;331.49;331.49
2013-02-07;20;311.05;311.05
2013-02-07;21;303.96;303.96
2013-02-07;22;300.53;300.53
2013-02-07;23;294.41;294.41
2013-02-07;24;280.09;280.09
2013-02-08;1;274.17;274.17
2013-02-08;2;267.16;267.16
2013-02-08;3;266.63;266.63
2013-02-08;4;270.29;270.29
2013-02-08;5;275.36;275.36
2013-02-08;6;261.04;282.53
2013-02-08;7;323.41;301.92
2013-02-08;8;317.89;317.89
2013-02-08;9;337.66;337.66
2013-02-08;10;326.91;326.91
2013-02-08;11;314.53;314.53
2013-02-08;12;308.56;308.56
